Id,QuizAttemptId,QuestionId,SelectedOptionId,WrittenAnswer,IsCorrect,MarksAwarded,InstructorFeedback
21211,2599,3194,9582.0,,0.0,0.0,
59648,7417,2144,6347.0,,0.0,0.0,
67023,8317,1761,5252.0,,1.0,5.0,
46041,5712,2572,7663.0,,0.0,0.0,Good effort.
56091,6969,3323,9929.0,,1.0,2.0,Good effort.
17846,2202,1135,3389.0,,0.0,0.0,
28248,3498,5277,,,-1.0,0.0,
66580,8265,5132,15257.0,,0.0,0.0,
72137,8974,1439,,The answer relates to the concept discussed.,1.0,1.1,
45177,5603,1662,4951.0,,0.0,0.0,
82681,10288,2598,,Binary search works on sorted arrays.,0.0,0.9,
38748,4795,1226,3670.0,,0.0,0.0,
9316,1138,1454,4328.0,,0.0,0.0,
2645,318,2363,7021.0,,0.0,0.0,
41243,5097,4298,12810.0,,1.0,5.0,
24237,2971,1678,4998.0,,1.0,2.0,
65149,8096,2441,7266.0,,0.0,0.0,
70190,8720,2804,8360.0,,1.0,3.0,
72057,8965,2441,7266.0,,0.0,0.0,Good effort.
69460,8633,2681,,I believe it is the first option.,-1.0,0.0,
87861,10945,1544,4601.0,,0.0,0.0,
47750,5930,4919,14598.0,,0.0,0.0,
40608,5018,1698,5057.0,,0.0,0.0,
19352,2392,5039,14964.0,,0.0,0.0,
73599,9163,4060,12086.0,,1.0,1.0,Good effort.
63636,7917,1536,4575.0,,0.0,0.0,
9409,1152,179,541.0,,0.0,0.0,
29745,3691,3689,,Stack overflow occurs when recursion is too deep.,1.0,0.0,
18240,2251,490,1436.0,,1.0,2.0,
74932,9339,2245,6655.0,,1.0,1.0,
50452,6248,5278,15678.0,,0.0,0.0,
81310,10106,3567,10665.0,,1.0,3.0,
73375,9128,2420,7205.0,,0.0,0.0,
59671,7419,5082,15108.0,,0.0,0.0,
39859,4923,2985,8930.0,,0.0,0.0,
4454,532,4440,13252.0,,1.0,3.0,
68519,8518,1262,,,-1.0,0.0,
17432,2153,381,1127.0,,1.0,2.0,
27199,3358,4451,13278.0,,0.0,0.0,
15942,1963,1818,,The answer relates to the concept discussed.,0.0,1.0,
79304,9880,4445,13262.0,,0.0,0.0,
34484,4276,1806,5377.0,,0.0,0.0,
73124,9097,4498,13403.0,,1.0,2.0,
25696,3168,4430,13222.0,,1.0,5.0,Good effort.
42717,5284,270,810.0,,0.0,0.0,Good effort.
52038,6442,3017,9029.0,,0.0,0.0,Good effort.
73230,9110,2609,7762.0,,1.0,100.0,
39297,4858,1781,5317.0,,0.0,0.0,
20419,2517,195,584.0,,1.0,1.0,
80070,9966,3614,,The answer relates to the concept discussed.,1.0,2.3,
67453,8374,3056,9157.0,,0.0,0.0,
44272,5487,4441,,The answer relates to the concept discussed.,-1.0,1.2,Good effort.
84553,10525,4509,13433.0,,0.0,0.0,
64124,7977,4444,13260.0,,0.0,0.0,
28453,3522,2882,8616.0,,1.0,5.0,
52200,6463,2873,,The answer relates to the concept discussed.,1.0,4.9,
13637,1688,4507,13429.0,,0.0,0.0,
47963,5957,92,277.0,,0.0,0.0,
57244,7113,4391,13107.0,,1.0,1.0,
58087,7227,2080,6146.0,,0.0,0.0,
74045,9222,413,,,0.0,0.0,Good effort.
76606,9546,3078,9231.0,,0.0,0.0,
62227,7744,2105,6226.0,,0.0,0.0,
84939,10574,5076,15092.0,,0.0,0.0,
52323,6480,4041,,Stack overflow occurs when recursion is too deep.,0.0,0.8,
48272,5993,3756,11220.0,,1.0,5.0,Good effort.
80729,10040,2095,,,-1.0,0.0,
74431,9270,2994,8960.0,,1.0,3.0,
15878,1953,2557,7624.0,,0.0,0.0,Good effort.
69618,8659,1498,,,-1.0,0.0,
85599,10658,4362,13016.0,,0.0,0.0,Good effort.
1653,200,2875,8592.0,,0.0,0.0,
19780,2439,3600,10763.0,,0.0,0.0,Good effort.
5118,610,594,,The answer relates to the concept discussed.,0.0,0.3,
39182,4844,3226,,,-1.0,0.0,
33597,4168,1126,3356.0,,0.0,0.0,
68219,8474,3321,9925.0,,0.0,0.0,
45555,5651,2569,,Binary search works on sorted arrays.,-1.0,2.0,
66438,8252,1693,,Stack overflow occurs when recursion is too deep.,1.0,2.7,
44134,5471,2835,8460.0,,0.0,0.0,
42290,5231,2005,5931.0,,0.0,0.0,
24999,3081,282,846.0,,0.0,0.0,
23059,2824,593,,Stack overflow occurs when recursion is too deep.,0.0,0.0,Good effort.
71933,8949,3539,10571.0,,0.0,0.0,Good effort.
41892,5179,2456,7308.0,,1.0,5.0,
69828,8686,1451,4317.0,,1.0,2.0,
51316,6359,415,,I believe it is the first option.,0.0,0.1,
44754,5546,4434,13233.0,,0.0,0.0,
74563,9289,4052,12062.0,,0.0,0.0,
53515,6642,2614,7779.0,,0.0,0.0,
17018,2103,689,2027.0,,0.0,0.0,
43066,5337,2932,8753.0,,0.0,0.0,
13246,1645,4954,14707.0,,0.0,0.0,Good effort.
74814,9325,4900,14542.0,,0.0,0.0,
43065,5336,2943,8797.0,,0.0,0.0,
88621,11039,3322,,I believe it is the first option.,0.0,0.2,
3865,459,2095,6190.0,,1.0,2.0,
7715,941,4010,11946.0,,1.0,2.0,
60863,7573,488,,I believe it is the first option.,-1.0,1.5,Good effort.
45085,5593,4442,13258.0,,1.0,2.0,
67,10,2559,,Stack overflow occurs when recursion is too deep.,0.0,0.9,Good effort.
39993,4938,1190,3560.0,,0.0,0.0,
9123,1114,4063,12097.0,,0.0,0.0,
75804,9447,647,,,-1.0,0.0,
28394,3515,647,1898.0,,0.0,0.0,
44595,5529,1235,3696.0,,0.0,0.0,
7710,940,4013,11951.0,,0.0,0.0,
86748,10799,3502,10462.0,,1.0,3.0,Good effort.
54525,6773,2247,6663.0,,1.0,2.0,Good effort.
38889,4811,3962,11802.0,,1.0,3.0,
84668,10541,4052,12061.0,,1.0,5.0,
21924,2682,4386,,Binary search works on sorted arrays.,-1.0,0.3,Good effort.
63483,7902,916,2741.0,,0.0,0.0,Good effort.
44206,5479,4430,13222.0,,1.0,5.0,Good effort.
51961,6433,3577,10700.0,,0.0,0.0,
38249,4741,2681,,Stack overflow occurs when recursion is too deep.,1.0,5.9,
69006,8570,3411,10193.0,,0.0,0.0,
10691,1317,1908,,,-1.0,0.0,
56791,7052,2884,8622.0,,0.0,0.0,
72517,9022,2757,,The answer relates to the concept discussed.,0.0,0.0,
25782,3179,4156,12371.0,,0.0,0.0,Good effort.
69344,8617,2090,6175.0,,1.0,2.0,
66764,8289,1708,5083.0,,0.0,0.0,
32427,4024,1365,4073.0,,1.0,5.0,
65910,8181,1679,4999.0,,1.0,3.0,
7309,890,3512,10486.0,,0.0,0.0,
10326,1272,3594,10748.0,,1.0,1.0,
28354,3511,3225,9672.0,,0.0,0.0,
78692,9809,4447,,I believe it is the first option.,0.0,1.1,
36511,4528,416,,The answer relates to the concept discussed.,-1.0,0.7,
53772,6673,2548,7599.0,,1.0,1.0,
15559,1915,593,,I believe it is the first option.,0.0,0.0,
19365,2393,436,1280.0,,1.0,2.0,
23455,2870,700,2056.0,,0.0,0.0,
87548,10900,2169,6414.0,,0.0,0.0,Good effort.
52462,6504,4200,12506.0,,0.0,0.0,Good effort.
25898,3193,2365,7029.0,,1.0,2.0,
16503,2029,3511,,I believe it is the first option.,0.0,0.0,
86399,10757,1311,3914.0,,1.0,-1.0,
13614,1684,1234,,Stack overflow occurs when recursion is too deep.,0.0,0.0,
80883,10062,110,331.0,,1.0,5.0,
34883,4327,3693,11028.0,,0.0,0.0,
27791,3437,1194,3573.0,,0.0,0.0,
1650,200,2872,8585.0,,0.0,0.0,
8409,1022,2242,6644.0,,0.0,0.0,
5427,647,4057,12078.0,,0.0,0.0,
56179,6978,1711,5095.0,,0.0,0.0,
61012,7591,1503,4474.0,,0.0,0.0,
9447,1156,4133,12310.0,,0.0,0.0,
60224,7485,872,,,0.0,0.0,
47845,5942,1996,5901.0,,0.0,0.0,
79634,9916,5064,15052.0,,1.0,2.0,
44205,5479,4427,13215.0,,0.0,0.0,
23112,2828,4631,13765.0,,0.0,0.0,Good effort.
34715,4305,3605,10776.0,,0.0,0.0,
79646,9917,1401,4167.0,,1.0,1.0,
79802,9935,4493,13395.0,,0.0,0.0,
6529,778,2094,6186.0,,0.0,0.0,
391,46,1230,3681.0,,0.0,0.0,
49257,6112,3902,11634.0,,1.0,2.0,
34945,4335,2686,7980.0,,1.0,1.0,
65255,8107,1084,3247.0,,0.0,0.0,
74168,9238,420,,I believe it is the first option.,0.0,1.3,
88348,11003,4442,13256.0,,0.0,0.0,Good effort.
56002,6958,4725,14033.0,,0.0,0.0,
83379,10378,3609,,Stack overflow occurs when recursion is too deep.,0.0,1.5,Good effort.
20944,2569,2245,6656.0,,0.0,0.0,
14685,1813,2443,7271.0,,0.0,0.0,Good effort.
54089,6715,1647,4914.0,,1.0,1.0,
34929,4332,3967,11821.0,,0.0,0.0,
85380,10627,1401,4170.0,,0.0,0.0,
33635,4172,275,824.0,,1.0,2.0,
78946,9840,4441,,Binary search works on sorted arrays.,1.0,0.5,
76361,9517,4435,13238.0,,1.0,5.0,
32332,4010,115,342.0,,0.0,0.0,
34284,4248,3897,11622.0,,1.0,3.0,
62417,7765,875,2596.0,,0.0,0.0,
75014,9348,1995,5898.0,,1.0,1.0,
52568,6518,4005,11931.0,,1.0,1.0,
20714,2547,117,,The answer relates to the concept discussed.,0.0,0.8,
15469,1906,5326,,Binary search works on sorted arrays.,1.0,0.0,
40256,4980,1083,3244.0,,1.0,1.0,
61249,7617,808,2392.0,,0.0,0.0,
17203,2126,3577,10699.0,,1.0,5.0,
63400,7894,119,355.0,,1.0,2.0,Good effort.
72235,8984,1823,,Stack overflow occurs when recursion is too deep.,-1.0,0.0,
38119,4724,2510,7479.0,,0.0,0.0,Good effort.
9202,1123,2401,7141.0,,0.0,0.0,
77860,9705,3615,10793.0,,0.0,0.0,
6651,796,1753,5230.0,,0.0,0.0,
76766,9565,5077,,,0.0,3.1,
36218,4492,918,2750.0,,1.0,5.0,
54719,6801,3600,10762.0,,0.0,0.0,
86980,10833,3013,9021.0,,0.0,0.0,
42853,5303,2028,,,-1.0,0.0,
34870,4324,2375,7064.0,,0.0,0.0,
85169,10604,2406,7161.0,,0.0,0.0,
81346,10110,4620,,Binary search works on sorted arrays.,1.0,1.5,
21419,2624,4768,14157.0,,0.0,0.0,
69058,8578,3321,9925.0,,0.0,0.0,
28312,3507,4526,,,-1.0,0.0,
31898,3960,3131,9402.0,,0.0,0.0,
7458,907,2084,6162.0,,0.0,0.0,
48346,6003,4299,,Stack overflow occurs when recursion is too deep.,1.0,0.0,Good effort.
33555,4162,1381,4110.0,,0.0,0.0,
63623,7915,2397,7127.0,,1.0,2.0,
75587,9418,1453,4323.0,,0.0,0.0,
34192,4237,4193,12481.0,,1.0,2.0,
46437,5761,768,2264.0,,1.0,2.0,
79968,9953,2081,6147.0,,0.0,0.0,
71566,8904,5059,15031.0,,0.0,0.0,Good effort.
37741,4674,1911,5660.0,,0.0,0.0,
75765,9441,4491,13388.0,,0.0,0.0,Good effort.
19485,2405,2085,6166.0,,0.0,0.0,Good effort.
86791,10805,1432,,,-1.0,0.0,
28685,3549,729,2151.0,,0.0,0.0,
65101,8092,417,1227.0,,1.0,2.0,
86061,10718,1378,4101.0,,1.0,1.0,
29583,3675,184,559.0,,0.0,0.0,
19351,2392,5038,14957.0,,0.0,0.0,
51323,6359,422,1237.0,,1.0,2.0,
46190,5731,229,690.0,,0.0,0.0,Good effort.
25348,3126,4067,,The answer relates to the concept discussed.,0.0,0.0,
85284,10617,195,585.0,,0.0,0.0,
9910,1221,4719,14021.0,,1.0,2.0,
52464,6505,3587,,The answer relates to the concept discussed.,1.0,0.0,
29369,3645,1247,3729.0,,1.0,5.0,
56118,6972,2094,6188.0,,1.0,3.0,
64036,7965,2040,6031.0,,0.0,0.0,
83027,10330,5068,,,-1.0,0.0,
17731,2189,2101,6210.0,,0.0,0.0,
24007,2940,2001,5918.0,,0.0,0.0,
29777,3695,3818,11393.0,,0.0,0.0,
56592,7027,1553,4634.0,,0.0,0.0,
82045,10203,5062,15045.0,,0.0,0.0,
85213,10608,3959,11795.0,,1.0,5.0,
31160,3862,119,356.0,,0.0,0.0,
69944,8696,4449,13272.0,,1.0,2.0,
84535,10523,2994,8957.0,,0.0,0.0,Good effort.
14084,1743,5074,15082.0,,0.0,0.0,
62357,7759,1499,4459.0,,0.0,0.0,
66133,8210,2460,7318.0,,0.0,0.0,Good effort.
40531,5008,705,2069.0,,1.0,5.0,
49851,6178,1541,4590.0,,0.0,0.0,
7762,945,4775,,,1.0,0.8,
50664,6274,3833,,Binary search works on sorted arrays.,0.0,0.6,
11272,1400,470,1384.0,,0.0,0.0,
64802,8060,2092,,,-1.0,0.0,
13312,1653,2506,,I believe it is the first option.,-1.0,3.6,Good effort.
53494,6640,3511,,I believe it is the first option.,1.0,1.9,
9621,1180,2349,6976.0,,0.0,0.0,
66922,8304,3757,11224.0,,0.0,0.0,
6057,716,4770,14161.0,,0.0,0.0,
81165,10091,5061,15042.0,,0.0,0.0,
14507,1792,3504,10468.0,,0.0,0.0,
46180,5729,4300,12815.0,,0.0,0.0,
19079,2363,4011,,,1.0,0.0,Good effort.
44316,5492,3831,11429.0,,1.0,5.0,
87492,10895,2240,6638.0,,0.0,0.0,
71719,8922,700,2058.0,,0.0,0.0,
66553,8262,2552,7615.0,,0.0,0.0,
4415,526,3356,10027.0,,1.0,2.0,Good effort.
51630,6396,3405,,Stack overflow occurs when recursion is too deep.,0.0,0.4,
65142,8095,4447,,Stack overflow occurs when recursion is too deep.,1.0,0.1,
32506,4033,4154,12365.0,,0.0,0.0,
63061,7855,4403,13152.0,,1.0,3.0,
83211,10358,4587,13641.0,,0.0,0.0,
21214,2599,3197,9592.0,,0.0,0.0,Good effort.
20142,2486,1122,,,-1.0,0.0,
19315,2389,1086,3256.0,,1.0,5.0,
67775,8417,1362,,,-1.0,0.0,
75189,9366,3569,10670.0,,1.0,2.0,
70467,8757,598,1752.0,,1.0,2.0,
7946,965,2807,8367.0,,0.0,0.0,
78638,9802,94,284.0,,1.0,2.0,Good effort.
27889,3448,1906,5654.0,,0.0,0.0,
13022,1620,3056,9158.0,,1.0,3.0,
55756,6932,1695,5045.0,,1.0,3.0,
12796,1591,599,1756.0,,0.0,0.0,
11991,1488,2604,7742.0,,0.0,0.0,
60764,7562,3403,10169.0,,1.0,2.0,
78172,9743,2439,,Stack overflow occurs when recursion is too deep.,-1.0,0.0,
25262,3116,2935,8765.0,,0.0,0.0,
64072,7971,2442,7269.0,,0.0,0.0,Good effort.
48332,6002,4295,12804.0,,1.0,-1.0,Good effort.
21768,2662,1310,3911.0,,0.0,0.0,
20108,2481,4640,,Stack overflow occurs when recursion is too deep.,1.0,1.1,Good effort.
34865,4324,2370,7044.0,,0.0,0.0,
53869,6684,3404,10176.0,,1.0,1.0,
28529,3532,2400,7137.0,,0.0,0.0,Good effort.
87072,10844,4298,12811.0,,0.0,0.0,
5606,665,2878,8601.0,,0.0,0.0,
868,111,3542,10586.0,,1.0,2.0,
76553,9541,2875,8589.0,,1.0,1.0,Good effort.
83506,10398,5064,15054.0,,0.0,0.0,
46600,5781,490,1433.0,,0.0,0.0,Good effort.
75116,9359,2366,7033.0,,1.0,1.0,Good effort.
47289,5870,3614,,Binary search works on sorted arrays.,1.0,2.0,
23886,2925,5061,15039.0,,1.0,2.0,Good effort.
61407,7642,1679,5002.0,,0.0,0.0,Good effort.
1993,245,5045,14982.0,,1.0,1.0,
49762,6167,4298,12810.0,,1.0,5.0,
20814,2556,729,2149.0,,0.0,0.0,
70615,8773,2714,8069.0,,0.0,0.0,
86466,10765,3391,10133.0,,1.0,1.0,
3253,393,4530,,,-1.0,0.0,
48756,6055,2507,,,-1.0,0.0,
20193,2492,2246,6660.0,,0.0,0.0,Good effort.
3298,397,802,2374.0,,0.0,0.0,Good effort.
33079,4104,5,18.0,,1.0,1.0,
38107,4723,3193,,,-1.0,0.0,
64454,8016,2442,7268.0,,1.0,3.0,
39332,4861,1541,4589.0,,1.0,2.0,Good effort.
50315,6232,1755,5238.0,,0.0,0.0,
21605,2642,2884,8622.0,,0.0,0.0,Good effort.
7348,894,278,834.0,,1.0,2.0,
78229,9749,3829,11423.0,,0.0,0.0,
74808,9324,1655,4932.0,,0.0,0.0,
73425,9137,2461,7321.0,,0.0,0.0,
55816,6939,2366,7031.0,,0.0,0.0,
86508,10769,1706,5081.0,,0.0,0.0,
51069,6323,5071,15069.0,,0.0,0.0,Good effort.
10264,1259,1467,4362.0,,1.0,3.0,
53232,6603,4582,,Stack overflow occurs when recursion is too deep.,1.0,0.0,Good effort.
64714,8049,4782,,,-1.0,0.0,
11737,1457,4449,13272.0,,1.0,2.0,
49735,6165,2328,6922.0,,0.0,0.0,
9195,1122,2407,7164.0,,1.0,5.0,
19317,2389,1088,3261.0,,0.0,0.0,
12439,1547,3412,,The answer relates to the concept discussed.,-1.0,0.0,
17873,2206,4402,13148.0,,0.0,0.0,Good effort.
66028,8198,4005,11931.0,,1.0,1.0,Good effort.
78898,9835,4543,13521.0,,0.0,0.0,
29746,3691,3690,11015.0,,1.0,2.0,Good effort.
78009,9724,1652,,Binary search works on sorted arrays.,1.0,0.4,Good effort.
18818,2328,3993,,I believe it is the first option.,-1.0,0.0,Good effort.
31906,3960,3139,,,-1.0,0.0,
48547,6028,2002,5921.0,,0.0,0.0,
14271,1766,1823,,,1.0,0.0,
17411,2151,2876,8595.0,,0.0,0.0,
35288,4377,134,399.0,,0.0,0.0,
40002,4938,1199,3585.0,,0.0,0.0,
68373,8496,129,379.0,,0.0,0.0,
51945,6431,1227,3674.0,,0.0,0.0,
63043,7853,2616,7785.0,,0.0,0.0,
42107,5210,2089,6171.0,,0.0,0.0,
87997,10965,4452,13282.0,,0.0,0.0,Good effort.
3851,458,490,1433.0,,0.0,0.0,
28103,3476,2246,6659.0,,0.0,0.0,Good effort.
55238,6873,807,2387.0,,0.0,0.0,Good effort.
11483,1428,1548,4611.0,,0.0,0.0,
28340,3510,3225,9671.0,,0.0,0.0,
536,71,183,,,-1.0,0.0,Good effort.
54546,6778,4717,14015.0,,0.0,0.0,
13979,1728,2994,8958.0,,0.0,0.0,
38602,4779,694,2043.0,,1.0,3.0,
62510,7777,1692,,Binary search works on sorted arrays.,0.0,0.0,Good effort.
31936,3964,1310,3909.0,,1.0,3.0,
13773,1703,2369,7041.0,,0.0,0.0,
25529,3145,874,2593.0,,1.0,1.0,
10225,1256,419,1231.0,,0.0,0.0,
46882,5815,4500,13410.0,,0.0,0.0,Good effort.
65628,8145,1379,4104.0,,0.0,0.0,
13582,1681,3196,,The answer relates to the concept discussed.,0.0,0.9,
65882,8177,1525,4542.0,,1.0,2.0,
42822,5300,4057,12080.0,,0.0,0.0,
51784,6415,1822,,Stack overflow occurs when recursion is too deep.,-1.0,0.0,Good effort.
63461,7899,1826,,Binary search works on sorted arrays.,1.0,0.0,
34891,4328,3694,11033.0,,0.0,0.0,
54738,6803,1910,5657.0,,0.0,0.0,
44362,5498,234,700.0,,0.0,0.0,
43214,5353,914,2738.0,,1.0,5.0,
9393,1149,1824,5407.0,,0.0,0.0,
37889,4692,476,1404.0,,0.0,0.0,
43023,5332,646,1891.0,,1.0,1.0,
73763,9180,690,2031.0,,0.0,0.0,Good effort.
28985,3589,1189,3556.0,,0.0,0.0,
55512,6903,764,2252.0,,1.0,2.0,Good effort.
14992,1852,4718,14017.0,,0.0,0.0,Good effort.
84844,10562,4455,13292.0,,0.0,0.0,
13568,1680,1659,4943.0,,1.0,2.0,Good effort.
35936,4460,4009,11942.0,,0.0,0.0,
17628,2175,3832,11434.0,,0.0,0.0,
12701,1581,4387,13096.0,,0.0,0.0,
77461,9654,1466,,Stack overflow occurs when recursion is too deep.,1.0,0.0,
78750,9816,3901,11627.0,,0.0,0.0,Good effort.
7065,849,1503,4474.0,,0.0,0.0,
80324,9995,808,2392.0,,0.0,0.0,
23237,2843,962,2884.0,,0.0,0.0,Good effort.
23357,2856,4706,13987.0,,0.0,0.0,
25246,3111,866,2573.0,,0.0,0.0,
71521,8897,2368,7038.0,,0.0,0.0,
83450,10391,2026,5992.0,,0.0,0.0,
35480,4400,4447,,The answer relates to the concept discussed.,1.0,1.1,
81356,10112,4582,,Binary search works on sorted arrays.,-1.0,1.5,
57479,7148,2551,7612.0,,0.0,0.0,
54282,6741,4188,12466.0,,0.0,0.0,
55203,6870,4446,13265.0,,0.0,0.0,
41820,5168,2548,7601.0,,0.0,0.0,
378,45,4628,13753.0,,0.0,0.0,
11729,1457,4441,,Binary search works on sorted arrays.,1.0,0.0,
47397,5884,962,2885.0,,1.0,3.0,
15517,1911,5060,15036.0,,0.0,0.0,Good effort.
87201,10858,1805,,,-1.0,0.0,
67236,8346,2333,6936.0,,0.0,0.0,
87440,10886,4366,13030.0,,1.0,5.0,
26396,3261,873,2589.0,,0.0,0.0,Good effort.
48531,6026,2147,6354.0,,0.0,0.0,
8943,1094,2985,8930.0,,0.0,0.0,
19616,2421,3413,10195.0,,0.0,0.0,
59286,7374,2548,7599.0,,1.0,1.0,Good effort.
30425,3776,4387,13093.0,,0.0,0.0,Good effort.
42567,5264,797,2355.0,,0.0,0.0,Good effort.
88967,11079,4718,14017.0,,0.0,0.0,
34699,4303,4276,12748.0,,0.0,0.0,
57609,7161,3573,10683.0,,1.0,1.0,
38003,4710,5046,14987.0,,0.0,0.0,
48874,6068,1663,,I believe it is the first option.,-1.0,0.0,Good effort.
40352,4987,3968,11823.0,,0.0,0.0,
36792,4564,3540,10578.0,,0.0,0.0,
5257,626,1070,3201.0,,1.0,3.0,
11992,1488,2605,,,-1.0,0.0,
87887,10952,2081,6148.0,,0.0,0.0,
80568,10021,2148,6358.0,,1.0,2.0,
73139,9099,3577,10700.0,,0.0,0.0,
54486,6768,2211,6540.0,,0.0,0.0,
52615,6523,5044,14979.0,,1.0,2.0,Good effort.
40950,5059,4038,12017.0,,0.0,0.0,Good effort.
33140,4113,3015,9027.0,,0.0,0.0,
4024,486,2554,7622.0,,0.0,0.0,Good effort.
16351,2015,730,2153.0,,0.0,0.0,Good effort.
20896,2565,1382,4114.0,,0.0,0.0,Good effort.
81896,10185,2027,,Binary search works on sorted arrays.,-1.0,2.1,
15185,1874,4164,,I believe it is the first option.,0.0,0.9,Good effort.
62142,7735,117,,The answer relates to the concept discussed.,1.0,0.5,
23536,2878,1664,4956.0,,1.0,5.0,
52397,6494,3081,9243.0,,0.0,0.0,
56980,7078,3584,10724.0,,0.0,0.0,
50779,6290,4951,,I believe it is the first option.,1.0,0.0,
10574,1303,4426,13214.0,,0.0,0.0,Good effort.
70015,8702,3566,10664.0,,0.0,0.0,Good effort.
72753,9051,3193,9577.0,,0.0,0.0,
40163,4970,282,846.0,,0.0,0.0,
78051,9729,2408,,The answer relates to the concept discussed.,-1.0,0.0,
88333,11001,4453,13286.0,,0.0,0.0,
51823,6419,2402,7145.0,,0.0,0.0,Good effort.
55076,6850,2409,,Stack overflow occurs when recursion is too deep.,1.0,0.3,Good effort.
12687,1578,4152,12362.0,,0.0,0.0,Good effort.
9056,1108,1082,3239.0,,1.0,3.0,
7016,844,1785,,Stack overflow occurs when recursion is too deep.,0.0,1.4,
10929,1354,680,,I believe it is the first option.,1.0,1.3,Good effort.
49194,6106,3752,11204.0,,0.0,0.0,
4459,532,4445,13262.0,,0.0,0.0,
82453,10256,634,1856.0,,0.0,0.0,
80200,9982,802,2374.0,,0.0,0.0,
20089,2478,4432,13225.0,,1.0,3.0,Good effort.
1391,170,1706,5082.0,,1.0,2.0,
51030,6321,5058,15029.0,,1.0,3.0,
45395,5629,4163,,Stack overflow occurs when recursion is too deep.,1.0,0.0,
47831,5940,1442,4298.0,,1.0,2.0,
82832,10306,4151,,The answer relates to the concept discussed.,0.0,0.7,
44824,5559,3588,10730.0,,0.0,0.0,
79083,9853,3998,,I believe it is the first option.,0.0,0.0,
88224,10989,593,,Stack overflow occurs when recursion is too deep.,-1.0,1.0,
61399,7641,1676,4991.0,,1.0,5.0,Good effort.
72873,9066,441,1293.0,,0.0,0.0,
86559,10774,2681,,The answer relates to the concept discussed.,-1.0,0.0,
52864,6561,1441,4296.0,,1.0,5.0,Good effort.
37705,4670,2389,7100.0,,1.0,5.0,
53493,6639,1229,,,-1.0,0.0,
18741,2315,190,,Binary search works on sorted arrays.,0.0,0.6,
33624,4171,760,,The answer relates to the concept discussed.,0.0,0.9,
35052,4351,3540,10577.0,,1.0,5.0,
35578,4414,4146,12345.0,,0.0,0.0,
82205,10223,2607,7754.0,,0.0,0.0,Good effort.
87420,10884,1579,4704.0,,0.0,0.0,Good effort.
55048,6848,2331,6932.0,,1.0,2.0,Good effort.
28682,3549,726,,,-1.0,0.0,
24465,3006,1995,5899.0,,0.0,0.0,
840,108,4439,13247.0,,0.0,0.0,
51667,6399,3192,9576.0,,0.0,0.0,
60672,7545,4640,,Binary search works on sorted arrays.,0.0,0.0,
62686,7799,94,284.0,,1.0,2.0,
68245,8477,1465,,Binary search works on sorted arrays.,1.0,0.9,
49381,6127,4524,13471.0,,0.0,0.0,
8319,1009,2418,7197.0,,0.0,0.0,
13004,1616,1170,,I believe it is the first option.,-1.0,0.0,
80807,10050,1225,3667.0,,1.0,1.0,
46064,5714,2570,7659.0,,0.0,0.0,
64587,8032,2618,7796.0,,0.0,0.0,
24982,3078,3825,,The answer relates to the concept discussed.,-1.0,0.0,
35575,4413,4149,12358.0,,0.0,0.0,
81359,10112,4586,13637.0,,1.0,5.0,
22681,2777,4278,12755.0,,1.0,3.0,Good effort.
83935,10451,3409,10187.0,,0.0,0.0,
64713,8049,4781,,,-1.0,0.0,
24518,3011,15,42.0,,1.0,5.0,
4341,517,3080,9241.0,,0.0,0.0,
49658,6158,3752,11203.0,,0.0,0.0,
31760,3941,2509,7478.0,,0.0,0.0,Good effort.
55494,6902,756,2226.0,,0.0,0.0,
57757,7178,1463,4352.0,,0.0,0.0,
8605,1045,3057,,,-1.0,0.0,
51934,6430,1067,3193.0,,0.0,0.0,
77363,9638,4142,,,-1.0,0.0,
48861,6066,2171,6417.0,,0.0,0.0,Good effort.
55574,6910,3194,9581.0,,0.0,0.0,Good effort.
86518,10770,1704,5075.0,,0.0,0.0,
7440,905,4151,,Binary search works on sorted arrays.,1.0,2.5,
40521,5008,695,,I believe it is the first option.,-1.0,0.8,
33775,4188,1169,3488.0,,0.0,0.0,
24259,2976,16,46.0,,1.0,2.0,
44332,5496,2364,7024.0,,0.0,0.0,
31895,3959,691,2036.0,,1.0,3.0,
11169,1384,2877,8598.0,,0.0,0.0,
64096,7973,3586,10728.0,,1.0,1.0,
2496,303,2370,7046.0,,1.0,5.0,
44676,5538,4451,13279.0,,0.0,0.0,Good effort.
27490,3398,1233,3689.0,,0.0,0.0,
2729,328,89,270.0,,0.0,0.0,
4516,538,1193,3568.0,,1.0,3.0,
36223,4493,3959,11795.0,,1.0,5.0,Good effort.
22135,2710,3993,,Binary search works on sorted arrays.,1.0,0.0,
52703,6535,4051,12060.0,,0.0,0.0,
73688,9172,4163,,The answer relates to the concept discussed.,0.0,4.2,
46514,5771,2745,8169.0,,0.0,0.0,
80672,10032,4721,14025.0,,0.0,0.0,
69852,8689,1816,5400.0,,0.0,0.0,
82078,10206,3134,9409.0,,0.0,0.0,Good effort.
16339,2014,4525,13476.0,,0.0,0.0,
18001,2224,5128,15250.0,,0.0,0.0,
13909,1721,3228,,Stack overflow occurs when recursion is too deep.,0.0,0.0,
83086,10338,4511,13436.0,,0.0,0.0,
270,31,2447,7282.0,,0.0,0.0,
30843,3826,471,1387.0,,0.0,0.0,
63134,7866,2871,8579.0,,0.0,0.0,Good effort.
